   ncalls,  tottime,  percall,  cumtime,  percall, filename:lineno(function)
        1,    0.000,    0.000,    0.000,    0.000, lowrank_multivariate_normal.py:46(LowRankMultivariateNormal)
        1,    0.000,    0.000,    0.000,    0.000, lqr.py:16(<module>)
        1,    0.000,    0.000,    0.000,    0.000, lqr.py:208(Physics)
        1,    0.000,    0.000,    0.000,    0.000, lqr.py:216(LQRLevel)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:110(LambdaLR)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:12(_LRScheduler)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:180(StepLR)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:215(MultiStepLR)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:252(ExponentialLR)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:271(CosineAnnealingLR)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:307(ReduceLROnPlateau)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:473(CyclicLR)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:692(CosineAnnealingWarmRestarts)
        1,    0.000,    0.000,    0.000,    0.000, lr_scheduler.py:783(OneCycleLR)
        1,    0.000,    0.000,    0.008,    0.008, lsun.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, lsun.py:18(LSUNClass)
        1,    0.000,    0.000,    0.000,    0.000, lsun.py:59(LSUN)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:140(Reader)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:198(LytroLfrFormat)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:218(Reader)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:394(LytroF01RawFormat)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:439(Reader)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:497(LytroLfpFormat)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:50(LytroFormat)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:517(Reader)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:67(Writer)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:694(_create_predefined_lytro_formats)
        1,    0.000,    0.000,    0.000,    0.000, lytro.py:86(LytroIllumRawFormat)
        1,    0.000,    0.000,    0.001,    0.001, lytro.py:9(<module>)
        1,    0.000,    0.000,    0.000,    0.000, lzma.py:38(LZMAFile)
        1,    0.000,    0.000,    0.000,    0.000, lzma.py:9(<module>)
        1,    0.000,    0.000,    0.000,    0.000, machar.py:16(MachAr)
        1,    0.000,    0.000,    0.000,    0.000, machar.py:7(<module>)
        1,    0.000,    0.000,    0.002,    0.002, main.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, main.py:49(TestProgram)
        1,    0.000,    0.000,    0.000,    0.000, manipulator.py:132(Physics)
        1,    0.000,    0.000,    0.000,    0.000, manipulator.py:16(<module>)
        1,    0.000,    0.000,    0.000,    0.000, manipulator.py:163(Bring)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:212(Undefined)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:295(Marker)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:34(InvalidMarker)
        1,    0.000,    0.000,    0.002,    0.002, markers.py:4(<module>)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:40(UndefinedComparison)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:46(UndefinedEnvironmentName)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:53(Node)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:71(Variable)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:77(Value)
        1,    0.000,    0.000,    0.000,    0.000, markers.py:83(Op)
        1,    0.000,    0.000,    0.000,    0.000, mask_rcnn.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, mask_rcnn.py:20(MaskRCNN)
        1,    0.000,    0.000,    0.000,    0.000, mask_rcnn.py:220(MaskRCNNHeads)
        1,    0.000,    0.000,    0.000,    0.000, mask_rcnn.py:245(MaskRCNNPredictor)
        1,    0.000,    0.000,    0.001,    0.001, measurements.py:31(<module>)
        1,    0.000,    0.000,    0.000,    0.000, memmap.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, memmap.py:22(memmap)
        1,    0.000,    0.000,    0.000,    0.000, message.py:105(Message)
        1,    0.000,    0.000,    0.000,    0.000, message.py:1159(EmailMessage)
        1,    0.000,    0.000,    0.000,    0.000, message.py:35(<module>)
        1,    0.000,    0.000,    0.000,    0.000, message.py:39(Error)
        1,    0.000,    0.000,    0.000,    0.000, message.py:44(DecodeError)
        1,    0.000,    0.000,    0.000,    0.000, message.py:49(EncodeError)
        1,    0.000,    0.000,    0.001,    0.001, message.py:5(<module>)
        1,    0.000,    0.000,    0.000,    0.000, message.py:54(Message)
        1,    0.000,    0.000,    0.000,    0.000, message.py:945(MIMEPart)
        1,    0.000,    0.000,    0.002,    0.002, message_factory.py:38(<module>)
        1,    0.000,    0.000,    0.000,    0.000, message_factory.py:56(MessageFactory)
        2,    0.000,    0.000,    0.000,    0.000, message_factory.py:59(__init__)
        1,    0.001,    0.001,    0.006,    0.006, meta_graph_pb2.py:5(<module>)
       24,    0.000,    0.000,    0.000,    0.000, meta_graph_pb2.py:6(<lambda>)
        7,    0.000,    0.000,    0.195,    0.028, metadata.py:15(<module>)
       14,    0.000,    0.000,    0.000,    0.000, minicompat.py:101(defproperty)
        1,    0.000,    0.000,    0.000,    0.000, minicompat.py:5(<module>)
        1,    0.000,    0.000,    0.000,    0.000, minicompat.py:50(NodeList)
        1,    0.000,    0.000,    0.000,    0.000, minicompat.py:74(EmptyNodeList)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1065(Text)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1174(Comment)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1188(CDATASection)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1200(ReadOnlySequentialNamedNodeMap)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1266(Identified)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1281(DocumentType)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1341(Entity)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1381(Notation)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1390(DOMImplementation)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1469(ElementInfo)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:1519(Document)
        1,    0.000,    0.000,    0.001,    0.001, minidom.py:16(<module>)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:326(DocumentFragment)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:34(Node)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:344(Attr)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:470(NamedNodeMap)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:639(TypeInfo)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:642(__init__)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:661(Element)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:924(Childless)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:965(ProcessingInstruction)
        1,    0.000,    0.000,    0.000,    0.000, minidom.py:991(CharacterData)
        2,    0.000,    0.000,    0.010,    0.005, misc.py:1(<module>)
        1,    0.000,    0.000,    0.010,    0.010, misc.py:135(FrozenBatchNorm2d)
        1,    0.000,    0.000,    0.000,    0.000, misc.py:18(_NewEmptyTensorOp)
        1,    0.000,    0.000,    0.000,    0.000, misc.py:30(Conv2d)
        1,    0.000,    0.000,    0.000,    0.000, misc.py:51(ConvTranspose2d)
        1,    0.000,    0.000,    0.000,    0.000, misc.py:6(CloudpickleWrapper)
        1,    0.000,    0.000,    0.000,    0.000, misc.py:77(BatchNorm2d)
        1,    0.000,    0.000,    0.000,    0.000, mixins.py:1(<module>)
       20,    0.000,    0.000,    0.000,    0.000, mixins.py:16(_binary_method)
       14,    0.000,    0.000,    0.000,    0.000, mixins.py:26(_reflected_binary_method)
       13,    0.000,    0.000,    0.000,    0.000, mixins.py:36(_inplace_binary_method)
       13,    0.000,    0.000,    0.000,    0.000, mixins.py:44(_numeric_methods)
        4,    0.000,    0.000,    0.000,    0.000, mixins.py:51(_unary_method)
        1,    0.000,    0.000,    0.000,    0.000, mixins.py:59(NDArrayOperatorsMixin)
        1,    0.000,    0.000,    0.000,    0.000, mnasnet.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, mnasnet.py:23(_InvertedResidual)
        1,    0.000,    0.000,    0.000,    0.000, mnasnet.py:83(MNASNet)
        1,    0.000,    0.000,    0.000,    0.000, mnist.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, mnist.py:14(MNIST)
        1,    0.000,    0.000,    0.000,    0.000, mnist.py:159(FashionMNIST)
        1,    0.000,    0.000,    0.000,    0.000, mnist.py:185(KMNIST)
        1,    0.000,    0.000,    0.000,    0.000, mnist.py:210(EMNIST)
        1,    0.000,    0.000,    0.000,    0.000, mnist.py:286(QMNIST)
        1,    0.000,    0.000,    0.000,    0.000, mobilenet.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, mobilenet.py:33(ConvBNReLU)
        1,    0.000,    0.000,    0.000,    0.000, mobilenet.py:43(InvertedResidual)
        1,    0.000,    0.000,    0.000,    0.000, mobilenet.py:72(MobileNetV2)
        1,    0.000,    0.000,    0.000,    0.000, model.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, model.py:102(PrimitiveType)
        3,    0.000,    0.000,    0.000,    0.000, model.py:12(qualify)
        1,    0.000,    0.000,    0.000,    0.000, model.py:160(__init__)
        1,    0.000,    0.000,    0.000,    0.000, model.py:174(build_backend_type)
        1,    0.000,    0.000,    0.000,    0.000, model.py:178(UnknownIntegerType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:192(UnknownFloatType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:204(BaseFunctionType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:224(RawFunctionType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:239(FunctionPtrType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:25(BaseTypeByIdentity)
        1,    0.000,    0.000,    0.000,    0.000, model.py:261(PointerType)
        3,    0.000,    0.000,    0.000,    0.000, model.py:264(__init__)
        2,    0.000,    0.000,    0.000,    0.000, model.py:272(build_backend_type)
        1,    0.000,    0.000,    0.000,    0.000, model.py:278(ConstPointerType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:284(NamedPointerType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:293(ArrayType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:297(__init__)
        1,    0.000,    0.000,    0.000,    0.000, model.py:310(length_is_unknown)
        1,    0.000,    0.000,    0.000,    0.000, model.py:316(build_backend_type)
        1,    0.000,    0.000,    0.000,    0.000, model.py:327(StructOrUnionOrEnum)
        2,    0.000,    0.000,    0.000,    0.000, model.py:331(build_c_name_with_marker)
        1,    0.000,    0.000,    0.000,    0.000, model.py:335(force_the_name)
        1,    0.000,    0.000,    0.000,    0.000, model.py:344(StructOrUnion)
        1,    0.000,    0.000,    0.000,    0.000, model.py:350(__init__)
        1,    0.000,    0.000,    0.000,    0.000, model.py:481(StructType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:485(UnionType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:489(EnumType)
      6/2,    0.000,    0.000,    0.000,    0.000, model.py:56(get_cached_btype)
        1,    0.000,    0.000,    0.000,    0.000, model.py:560(unknown_type)
        1,    0.000,    0.000,    0.000,    0.000, model.py:578(get_typecache)
        5,    0.000,    0.000,    0.000,    0.000, model.py:589(global_cache)
       21,    0.000,    0.000,    0.000,    0.000, model.py:68(_get_items)
       21,    0.000,    0.000,    0.000,    0.000, model.py:69(<listcomp>)
        1,    0.000,    0.000,    0.000,    0.000, model.py:72(BaseType)
    21/13,    0.000,    0.000,    0.000,    0.000, model.py:81(__hash__)
        1,    0.000,    0.000,    0.000,    0.000, model.py:85(VoidType)
        1,    0.000,    0.000,    0.000,    0.000, model.py:88(__init__)
        1,    0.000,    0.000,    0.000,    0.000, model.py:91(build_backend_type)
        1,    0.000,    0.000,    0.000,    0.000, model.py:97(BasePrimitiveType)
        1,    0.000,    0.000,    0.000,    0.000, model_zoo.py:2(<module>)
        1,    0.000,    0.000,    0.001,    0.001, module.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, module.py:10(_IncompatibleKeys)
1276259/3,85060    1,.268,    0.000,    1.397,    0.000 module.py:1009(named_modules)
1624207/5,6007    3.157,    0.000,   12.568,    0.000, module.py:1047(train)
      130,    0.000,    0.000,    0.001,    0.000, module.py:137(register_parameter)
       64,    0.000,    0.000,    0.000,    0.000, module.py:176(add_module)
     91/3,    0.001,    0.000,    2.318,    0.773, module.py:200(_apply)
      108,    0.000,    0.000,    0.051,    0.000, module.py:204(compute_should_use_set_data)
     91/3,    0.000,    0.000,    0.431,    0.144, module.py:249(apply)
        3,    0.000,    0.000,    2.318,    0.773, module.py:291(cuda)
      108,    0.000,    0.000,    2.265,    0.021, module.py:305(<lambda>)
        1,    0.000,    0.000,    0.000,    0.000, module.py:31(Module)
1524024/5,5001    6.786,    0.000,  131.491,    0.002, module.py:531(__call__)
  2903318,    2.739,    0.000,    2.739,    0.000, module.py:571(__getattr__)
  1625579,    3.586,    0.000,    5.043,    0.000, module.py:587(__setattr__)
      154,    0.000,    0.000,    0.000,    0.000, module.py:588(remove_from)
       33,    0.000,    0.000,    0.000,    0.000, module.py:652(_save_to_state_dict)
     33/1,    0.000,    0.000,    0.000,    0.000, module.py:672(state_dict)
       91,    0.001,    0.000,    0.003,    0.000, module.py:70(__init__)
       33,    0.001,    0.000,    0.002,    0.000, module.py:712(_load_from_state_dict)
       33,    0.000,    0.000,    0.000,    0.000, module.py:749(<dictcomp>)
        1,    0.000,    0.000,    0.002,    0.002, module.py:788(load_state_dict)
     33/1,    0.000,    0.000,    0.002,    0.002, module.py:816(load)
   451072,    1.110,    0.000,    3.751,    0.000, module.py:842(_named_members)
   451072,    0.293,    0.000,    4.289,    0.000, module.py:855(parameters)
   451072,    0.217,    0.000,    3.960,    0.000, module.py:879(named_parameters)
   352058,    0.218,    0.000,    0.267,    0.000, module.py:900(<lambda>)
  3192765,    1.659,    0.000,    4.374,    0.000, module.py:953(children)
  3192765,    2.260,    0.000,    2.714,    0.000, module.py:962(named_children)
        1,    0.000,    0.000,    0.002,    0.002, monitor.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, monitor.py:12(Monitor)
        1,    0.000,    0.000,    0.000,    0.000, morphology.py:31(<module>)
        1,    0.000,    0.000,    0.000,    0.000, multi_binary.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, multi_binary.py:5(MultiBinary)
        1,    0.000,    0.000,    0.000,    0.000, multi_discrete.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, multi_discrete.py:5(MultiDiscrete)
   140123,    0.033,    0.000,    0.033,    0.000, multiarray.py:1043(copyto)
    75120,    0.022,    0.000,    0.022,    0.000, multiarray.py:143(concatenate)
        1,    0.000,    0.000,    0.016,    0.016, multiarray.py:7(<module>)
    60036,    0.017,    0.000,    0.017,    0.000, multiarray.py:706(dot)
        1,    0.000,    0.000,    0.000,    0.000, multiarray.py:75(empty_like)
        1,    0.000,    0.000,    0.000,    0.000, multinomial.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, multinomial.py:10(Multinomial)
        1,    0.000,    0.000,    0.000,    0.000, multivariate_normal.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, multivariate_normal.py:78(MultivariateNormal)
        1,    0.000,    0.000,    0.001,    0.001, nanfunctions.py:22(<module>)
        1,    0.000,    0.000,    0.000,    0.000, nccl.py:1(<module>)
